Series_2_5
Sweep_2_5_5,  5.021474720E+04, 13:56:54.747, 2020/02/26 13:56:50.717, "YLP"
"Index", "Time[s]"       , "V-mon[V]"      
  12374,  6.187000000E-01, -4.478124902E-02
  12375,  6.187500000E-01, -4.487499967E-02
  12376,  6.188000000E-01, -4.503124952E-02
  12377,  6.188500000E-01, -4.484374821E-02
  12378,  6.189000000E-01, -4.496875033E-02
  12379,  6.189500000E-01, -4.490625113E-02
  12380,  6.190000000E-01, -4.496875033E-02
  12381,  6.190500000E-01, -4.500000179E-02
  12382,  6.191000000E-01, -4.500000179E-02
  12383,  6.191500000E-01, -4.503124952E-02
  12384,  6.192000000E-01, -4.496875033E-02
  12385,  6.192500000E-01, -4.500000179E-02
  12386,  6.193000000E-01, -4.496875033E-02
  12387,  6.193500000E-01, -4.506250098E-02
  12388,  6.194000000E-01, -4.509374872E-02
  12389,  6.194500000E-01, -4.512500018E-02
  12390,  6.195000000E-01, -4.503124952E-02
  12391,  6.195500000E-01, -4.500000179E-02
  12392,  6.196000000E-01, -4.515625164E-02
  12393,  6.196500000E-01, -4.512500018E-02
  12394,  6.197000000E-01, -4.506250098E-02
  12395,  6.197500000E-01, -4.521875083E-02
  12396,  6.198000000E-01, -4.521875083E-02
  12397,  6.198500000E-01, -4.509374872E-02
  12398,  6.199000000E-01, -4.506250098E-02
  12399,  6.199500000E-01, -4.509374872E-02
  12400,  6.200000000E-01, -4.524999857E-02
  12401,  6.200500000E-01, -4.515625164E-02
  12402,  6.201000000E-01, -4.524999857E-02
  12403,  6.201500000E-01, -4.515625164E-02
  12404,  6.202000000E-01, -4.521875083E-02
  12405,  6.202500000E-01, -4.524999857E-02
  12406,  6.203000000E-01, -4.518749937E-02
  12407,  6.203500000E-01, -4.531250149E-02
  12408,  6.204000000E-01, -4.531250149E-02
  12409,  6.204500000E-01, -4.531250149E-02
  12410,  6.205000000E-01, -4.528125003E-02
  12411,  6.205500000E-01, -4.518749937E-02
  12412,  6.206000000E-01, -4.528125003E-02
  12413,  6.206500000E-01, -4.528125003E-02
  12414,  6.207000000E-01, -4.528125003E-02
  12415,  6.207500000E-01, -4.534374923E-02
  12416,  6.208000000E-01, -4.534374923E-02
  12417,  6.208500000E-01, -4.524999857E-02
  12418,  6.209000000E-01, -4.531250149E-02
  12419,  6.209500000E-01, -4.537500069E-02
  12420,  6.210000000E-01, -4.531250149E-02
  12421,  6.210500000E-01, -4.531250149E-02
  12422,  6.211000000E-01, -4.531250149E-02
  12423,  6.211500000E-01, -4.537500069E-02
  12424,  6.212000000E-01, -4.531250149E-02
  12425,  6.212500000E-01, -4.531250149E-02
  12426,  6.213000000E-01, -4.531250149E-02
  12427,  6.213500000E-01, -4.549999908E-02
  12428,  6.214000000E-01, -4.540624842E-02
  12429,  6.214500000E-01, -4.534374923E-02
  12430,  6.215000000E-01, -4.531250149E-02
  12431,  6.215500000E-01, -4.549999908E-02
  12432,  6.216000000E-01, -4.540624842E-02
  12433,  6.216500000E-01, -4.540624842E-02
  12434,  6.217000000E-01, -4.556249827E-02
  12435,  6.217500000E-01, -4.553125054E-02
  12436,  6.218000000E-01, -4.559374973E-02
  12437,  6.218500000E-01, -4.549999908E-02
  12438,  6.219000000E-01, -4.549999908E-02
  12439,  6.219500000E-01, -4.546875134E-02
  12440,  6.220000000E-01, -4.556249827E-02
  12441,  6.220500000E-01, -4.562500119E-02
  12442,  6.221000000E-01, -4.553125054E-02
  12443,  6.221500000E-01, -4.553125054E-02
  12444,  6.222000000E-01, -4.553125054E-02
  12445,  6.222500000E-01, -4.549999908E-02
  12446,  6.223000000E-01, -4.553125054E-02
  12447,  6.223500000E-01, -4.568750039E-02
  12448,  6.224000000E-01, -4.568750039E-02
  12449,  6.224500000E-01, -4.556249827E-02
  12450,  6.225000000E-01, -4.559374973E-02
  12451,  6.225500000E-01, -4.562500119E-02
  12452,  6.226000000E-01, -4.559374973E-02
  12453,  6.226500000E-01, -4.565624893E-02
  12454,  6.227000000E-01, -4.574999958E-02
  12455,  6.227500000E-01, -4.578125104E-02
  12456,  6.228000000E-01, -4.571875185E-02
  12457,  6.228500000E-01, -4.574999958E-02
  12458,  6.229000000E-01, -4.578125104E-02
  12459,  6.229500000E-01, -4.565624893E-02
  12460,  6.230000000E-01, -4.578125104E-02
  12461,  6.230500000E-01, -4.584375024E-02
  12462,  6.231000000E-01, -4.574999958E-02
  12463,  6.231500000E-01, -4.578125104E-02
  12464,  6.232000000E-01, -4.584375024E-02
  12465,  6.232500000E-01, -4.578125104E-02
  12466,  6.233000000E-01, -4.574999958E-02
  12467,  6.233500000E-01, -4.574999958E-02
  12468,  6.234000000E-01, -4.587500170E-02
  12469,  6.234500000E-01, -4.587500170E-02
  12470,  6.235000000E-01, -4.587500170E-02
  12471,  6.235500000E-01, -4.590624943E-02
  12472,  6.236000000E-01, -4.593750089E-02
  12473,  6.236500000E-01, -4.593750089E-02
  12474,  6.237000000E-01, -4.593750089E-02
  12475,  6.237500000E-01, -4.609375075E-02
  12476,  6.238000000E-01, -4.600000009E-02
  12477,  6.238500000E-01, -4.593750089E-02
  12478,  6.239000000E-01, -4.603125155E-02
  12479,  6.239500000E-01, -4.593750089E-02
  12480,  6.240000000E-01, -4.587500170E-02
  12481,  6.240500000E-01, -4.612499848E-02
  12482,  6.241000000E-01, -4.590624943E-02
  12483,  6.241500000E-01, -4.600000009E-02
  12484,  6.242000000E-01, -4.612499848E-02
  12485,  6.242500000E-01, -4.612499848E-02
  12486,  6.243000000E-01, -4.612499848E-02
  12487,  6.243500000E-01, -4.615624994E-02
  12488,  6.244000000E-01, -4.615624994E-02
  12489,  6.244500000E-01, -4.596874863E-02
  12490,  6.245000000E-01, -4.600000009E-02
  12491,  6.245500000E-01, -4.618750140E-02
  12492,  6.246000000E-01, -4.621874914E-02
  12493,  6.246500000E-01, -4.603125155E-02
  12494,  6.247000000E-01, -4.625000060E-02
  12495,  6.247500000E-01, -4.628124833E-02
  12496,  6.248000000E-01, -4.621874914E-02
  12497,  6.248500000E-01, -4.631249979E-02
  12498,  6.249000000E-01, -4.628124833E-02
  12499,  6.249500000E-01, -4.625000060E-02
  12500,  6.250000000E-01, -4.621874914E-02
  12501,  6.250500000E-01, -4.618750140E-02
  12502,  6.251000000E-01, -4.634375125E-02
  12503,  6.251500000E-01, -4.634375125E-02
  12504,  6.252000000E-01, -4.621874914E-02
  12505,  6.252500000E-01, -4.637499899E-02
  12506,  6.253000000E-01, -4.631249979E-02
  12507,  6.253500000E-01, -4.631249979E-02
  12508,  6.254000000E-01, -4.634375125E-02
  12509,  6.254500000E-01, -4.643749818E-02
  12510,  6.255000000E-01, -4.637499899E-02
  12511,  6.255500000E-01, -4.637499899E-02
  12512,  6.256000000E-01, -4.637499899E-02
  12513,  6.256500000E-01, -4.643749818E-02
  12514,  6.257000000E-01, -4.640625045E-02
  12515,  6.257500000E-01, -4.650000110E-02
  12516,  6.258000000E-01, -4.646874964E-02
  12517,  6.258500000E-01, -4.640625045E-02
  12518,  6.259000000E-01, -4.640625045E-02
  12519,  6.259500000E-01, -4.653124884E-02
  12520,  6.260000000E-01, -4.653124884E-02
  12521,  6.260500000E-01, -4.656250030E-02
  12522,  6.261000000E-01, -4.653124884E-02
  12523,  6.261500000E-01, -4.662499949E-02
  12524,  6.262000000E-01, -4.659375176E-02
  12525,  6.262500000E-01, -4.659375176E-02
  12526,  6.263000000E-01, -4.656250030E-02
  12527,  6.263500000E-01, -4.656250030E-02
  12528,  6.264000000E-01, -4.662499949E-02
  12529,  6.264500000E-01, -4.659375176E-02
  12530,  6.265000000E-01, -4.659375176E-02
  12531,  6.265500000E-01, -4.662499949E-02
  12532,  6.266000000E-01, -4.656250030E-02
  12533,  6.266500000E-01, -4.662499949E-02
  12534,  6.267000000E-01, -4.665625095E-02
  12535,  6.267500000E-01, -4.668749869E-02
  12536,  6.268000000E-01, -4.662499949E-02
  12537,  6.268500000E-01, -4.659375176E-02
  12538,  6.269000000E-01, -4.662499949E-02
  12539,  6.269500000E-01, -4.665625095E-02
  12540,  6.270000000E-01, -4.665625095E-02
  12541,  6.270500000E-01, -4.668749869E-02
  12542,  6.271000000E-01, -4.665625095E-02
  12543,  6.271500000E-01, -4.675000161E-02
  12544,  6.272000000E-01, -4.668749869E-02
  12545,  6.272500000E-01, -4.678124934E-02
  12546,  6.273000000E-01, -4.675000161E-02
  12547,  6.273500000E-01, -4.681250080E-02
  12548,  6.274000000E-01, -4.693749920E-02
  12549,  6.274500000E-01, -4.696875066E-02
  12550,  6.275000000E-01, -4.684374854E-02
  12551,  6.275500000E-01, -4.681250080E-02
  12552,  6.276000000E-01, -4.696875066E-02
  12553,  6.276500000E-01, -4.681250080E-02
  12554,  6.277000000E-01, -4.681250080E-02
  12555,  6.277500000E-01, -4.703124985E-02
  12556,  6.278000000E-01, -4.703124985E-02
  12557,  6.278500000E-01, -4.687500000E-02
  12558,  6.279000000E-01, -4.690625146E-02
  12559,  6.279500000E-01, -4.706250131E-02
  12560,  6.280000000E-01, -4.696875066E-02
  12561,  6.280500000E-01, -4.693749920E-02
  12562,  6.281000000E-01, -4.693749920E-02
  12563,  6.281500000E-01, -4.696875066E-02
  12564,  6.282000000E-01, -4.690625146E-02
  12565,  6.282500000E-01, -4.706250131E-02
  12566,  6.283000000E-01, -4.709374905E-02
  12567,  6.283500000E-01, -4.699999839E-02
  12568,  6.284000000E-01, -4.696875066E-02
  12569,  6.284500000E-01, -4.696875066E-02
  12570,  6.285000000E-01, -4.699999839E-02
  12571,  6.285500000E-01, -4.699999839E-02
  12572,  6.286000000E-01, -4.703124985E-02
  12573,  6.286500000E-01, -4.712500051E-02
  12574,  6.287000000E-01, -4.703124985E-02
  12575,  6.287500000E-01, -4.709374905E-02
  12576,  6.288000000E-01, -4.699999839E-02
  12577,  6.288500000E-01, -4.699999839E-02
  12578,  6.289000000E-01, -4.703124985E-02
  12579,  6.289500000E-01, -4.699999839E-02
  12580,  6.290000000E-01, -4.709374905E-02
  12581,  6.290500000E-01, -4.696875066E-02
  12582,  6.291000000E-01, -4.706250131E-02
  12583,  6.291500000E-01, -4.706250131E-02
  12584,  6.292000000E-01, -4.709374905E-02
  12585,  6.292500000E-01, -4.709374905E-02
  12586,  6.293000000E-01, -4.712500051E-02
  12587,  6.293500000E-01, -4.712500051E-02
  12588,  6.294000000E-01, -4.703124985E-02
  12589,  6.294500000E-01, -4.715624824E-02
  12590,  6.295000000E-01, -4.712500051E-02
  12591,  6.295500000E-01, -4.718749970E-02
  12592,  6.296000000E-01, -4.718749970E-02
  12593,  6.296500000E-01, -4.721875116E-02
  12594,  6.297000000E-01, -4.715624824E-02
  12595,  6.297500000E-01, -4.715624824E-02
  12596,  6.298000000E-01, -4.718749970E-02
  12597,  6.298500000E-01, -4.718749970E-02
  12598,  6.299000000E-01, -4.721875116E-02
  12599,  6.299500000E-01, -4.724999890E-02
  12600,  6.300000000E-01, -4.724999890E-02
  12601,  6.300500000E-01, -4.721875116E-02
  12602,  6.301000000E-01, -4.718749970E-02
  12603,  6.301500000E-01, -4.724999890E-02
  12604,  6.302000000E-01, -4.731250182E-02
  12605,  6.302500000E-01, -4.737500101E-02
  12606,  6.303000000E-01, -4.743750021E-02
  12607,  6.303500000E-01, -4.740624875E-02
  12608,  6.304000000E-01, -4.740624875E-02
  12609,  6.304500000E-01, -4.724999890E-02
  12610,  6.305000000E-01, -4.737500101E-02
  12611,  6.305500000E-01, -4.731250182E-02
  12612,  6.306000000E-01, -4.728125036E-02
  12613,  6.306500000E-01, -4.740624875E-02
  12614,  6.307000000E-01, -4.743750021E-02
  12615,  6.307500000E-01, -4.740624875E-02
  12616,  6.308000000E-01, -4.740624875E-02
  12617,  6.308500000E-01, -4.740624875E-02
  12618,  6.309000000E-01, -4.740624875E-02
  12619,  6.309500000E-01, -4.743750021E-02
  12620,  6.310000000E-01, -4.740624875E-02
  12621,  6.310500000E-01, -4.740624875E-02
  12622,  6.311000000E-01, -4.737500101E-02
  12623,  6.311500000E-01, -4.762500152E-02
  12624,  6.312000000E-01, -4.746875167E-02
  12625,  6.312500000E-01, -4.749999940E-02
  12626,  6.313000000E-01, -4.756249860E-02
  12627,  6.313500000E-01, -4.762500152E-02
  12628,  6.314000000E-01, -4.768750072E-02
  12629,  6.314500000E-01, -4.749999940E-02
  12630,  6.315000000E-01, -4.756249860E-02
  12631,  6.315500000E-01, -4.759375006E-02
  12632,  6.316000000E-01, -4.762500152E-02
  12633,  6.316500000E-01, -4.765624925E-02
  12634,  6.317000000E-01, -4.771874845E-02
  12635,  6.317500000E-01, -4.768750072E-02
  12636,  6.318000000E-01, -4.765624925E-02
  12637,  6.318500000E-01, -4.762500152E-02
  12638,  6.319000000E-01, -4.765624925E-02
  12639,  6.319500000E-01, -4.765624925E-02
  12640,  6.320000000E-01, -4.765624925E-02
  12641,  6.320500000E-01, -4.762500152E-02
  12642,  6.321000000E-01, -4.768750072E-02
  12643,  6.321500000E-01, -4.759375006E-02
  12644,  6.322000000E-01, -4.768750072E-02
  12645,  6.322500000E-01, -4.774999991E-02
  12646,  6.323000000E-01, -4.765624925E-02
  12647,  6.323500000E-01, -4.774999991E-02
  12648,  6.324000000E-01, -4.784375057E-02
  12649,  6.324500000E-01, -4.771874845E-02
  12650,  6.325000000E-01, -4.765624925E-02
  12651,  6.325500000E-01, -4.771874845E-02
  12652,  6.326000000E-01, -4.771874845E-02
  12653,  6.326500000E-01, -4.768750072E-02
  12654,  6.327000000E-01, -4.771874845E-02
  12655,  6.327500000E-01, -4.771874845E-02
  12656,  6.328000000E-01, -4.765624925E-02
  12657,  6.328500000E-01, -4.781249911E-02
  12658,  6.329000000E-01, -4.781249911E-02
  12659,  6.329500000E-01, -4.784375057E-02
  12660,  6.330000000E-01, -4.781249911E-02
  12661,  6.330500000E-01, -4.787499830E-02
  12662,  6.331000000E-01, -4.790624976E-02
  12663,  6.331500000E-01, -4.778125137E-02
  12664,  6.332000000E-01, -4.787499830E-02
  12665,  6.332500000E-01, -4.793750122E-02
  12666,  6.333000000E-01, -4.784375057E-02
  12667,  6.333500000E-01, -4.787499830E-02
  12668,  6.334000000E-01, -4.793750122E-02
  12669,  6.334500000E-01, -4.803124815E-02
  12670,  6.335000000E-01, -4.784375057E-02
  12671,  6.335500000E-01, -4.793750122E-02
  12672,  6.336000000E-01, -4.793750122E-02
  12673,  6.336500000E-01, -4.790624976E-02
  12674,  6.337000000E-01, -4.793750122E-02
  12675,  6.337500000E-01, -4.793750122E-02
  12676,  6.338000000E-01, -4.800000042E-02
  12677,  6.338500000E-01, -4.790624976E-02
  12678,  6.339000000E-01, -4.800000042E-02
  12679,  6.339500000E-01, -4.806249961E-02
  12680,  6.340000000E-01, -4.806249961E-02
  12681,  6.340500000E-01, -4.800000042E-02
  12682,  6.341000000E-01, -4.800000042E-02
  12683,  6.341500000E-01, -4.803124815E-02
  12684,  6.342000000E-01, -4.815625027E-02
  12685,  6.342500000E-01, -4.809375107E-02
  12686,  6.343000000E-01, -4.812499881E-02
  12687,  6.343500000E-01, -4.806249961E-02
  12688,  6.344000000E-01, -4.812499881E-02
  12689,  6.344500000E-01, -4.818750173E-02
  12690,  6.345000000E-01, -4.806249961E-02
  12691,  6.345500000E-01, -4.806249961E-02
  12692,  6.346000000E-01, -4.806249961E-02
  12693,  6.346500000E-01, -4.809375107E-02
  12694,  6.347000000E-01, -4.815625027E-02
  12695,  6.347500000E-01, -4.803124815E-02
  12696,  6.348000000E-01, -4.815625027E-02
  12697,  6.348500000E-01, -4.809375107E-02
  12698,  6.349000000E-01, -4.812499881E-02
  12699,  6.349500000E-01, -4.812499881E-02
  12700,  6.350000000E-01, -4.812499881E-02
  12701,  6.350500000E-01, -4.809375107E-02
  12702,  6.351000000E-01, -4.815625027E-02
  12703,  6.351500000E-01, -4.821874946E-02
  12704,  6.352000000E-01, -4.809375107E-02
  12705,  6.352500000E-01, -4.812499881E-02
  12706,  6.353000000E-01, -4.818750173E-02
  12707,  6.353500000E-01, -4.818750173E-02
  12708,  6.354000000E-01, -4.812499881E-02
  12709,  6.354500000E-01, -4.821874946E-02
  12710,  6.355000000E-01, -4.821874946E-02
  12711,  6.355500000E-01, -4.821874946E-02
  12712,  6.356000000E-01, -4.821874946E-02
  12713,  6.356500000E-01, -4.828124866E-02
  12714,  6.357000000E-01, -4.818750173E-02
  12715,  6.357500000E-01, -4.825000092E-02
  12716,  6.358000000E-01, -4.825000092E-02
  12717,  6.358500000E-01, -4.818750173E-02
  12718,  6.359000000E-01, -4.821874946E-02
  12719,  6.359500000E-01, -4.821874946E-02
  12720,  6.360000000E-01, -4.821874946E-02
  12721,  6.360500000E-01, -4.828124866E-02
  12722,  6.361000000E-01, -4.828124866E-02
  12723,  6.361500000E-01, -4.825000092E-02
  12724,  6.362000000E-01, -4.834375158E-02
  12725,  6.362500000E-01, -4.837499931E-02
  12726,  6.363000000E-01, -4.837499931E-02
  12727,  6.363500000E-01, -4.837499931E-02
  12728,  6.364000000E-01, -4.840625077E-02
  12729,  6.364500000E-01, -4.837499931E-02
  12730,  6.365000000E-01, -4.843749851E-02
  12731,  6.365500000E-01, -4.837499931E-02
  12732,  6.366000000E-01, -4.840625077E-02
  12733,  6.366500000E-01, -4.840625077E-02
  12734,  6.367000000E-01, -4.846874997E-02
  12735,  6.367500000E-01, -4.837499931E-02
  12736,  6.368000000E-01, -4.840625077E-02
  12737,  6.368500000E-01, -4.840625077E-02
  12738,  6.369000000E-01, -4.853124917E-02
  12739,  6.369500000E-01, -4.846874997E-02
  12740,  6.370000000E-01, -4.856250063E-02
  12741,  6.370500000E-01, -4.850000143E-02
  12742,  6.371000000E-01, -4.853124917E-02
  12743,  6.371500000E-01, -4.843749851E-02
  12744,  6.372000000E-01, -4.843749851E-02
  12745,  6.372500000E-01, -4.850000143E-02
  12746,  6.373000000E-01, -4.846874997E-02
  12747,  6.373500000E-01, -4.850000143E-02
  12748,  6.374000000E-01, -4.853124917E-02
  12749,  6.374500000E-01, -4.846874997E-02
  12750,  6.375000000E-01, -4.843749851E-02
  12751,  6.375500000E-01, -4.853124917E-02
  12752,  6.376000000E-01, -4.871875048E-02
  12753,  6.376500000E-01, -4.868749902E-02
  12754,  6.377000000E-01, -4.865625128E-02
  12755,  6.377500000E-01, -4.856250063E-02
  12756,  6.378000000E-01, -4.871875048E-02
  12757,  6.378500000E-01, -4.874999821E-02
  12758,  6.379000000E-01, -4.871875048E-02
  12759,  6.379500000E-01, -4.871875048E-02
  12760,  6.380000000E-01, -4.878124967E-02
  12761,  6.380500000E-01, -4.871875048E-02
  12762,  6.381000000E-01, -4.878124967E-02
  12763,  6.381500000E-01, -4.884374887E-02
  12764,  6.382000000E-01, -4.859374836E-02
  12765,  6.382500000E-01, -4.859374836E-02
  12766,  6.383000000E-01, -4.878124967E-02
  12767,  6.383500000E-01, -4.868749902E-02
  12768,  6.384000000E-01, -4.871875048E-02
  12769,  6.384500000E-01, -4.865625128E-02
  12770,  6.385000000E-01, -4.865625128E-02
  12771,  6.385500000E-01, -4.874999821E-02
  12772,  6.386000000E-01, -4.881250113E-02
  12773,  6.386500000E-01, -4.874999821E-02
  12774,  6.387000000E-01, -4.874999821E-02
  12775,  6.387500000E-01, -4.881250113E-02
  12776,  6.388000000E-01, -4.887500033E-02
  12777,  6.388500000E-01, -4.874999821E-02
  12778,  6.389000000E-01, -4.884374887E-02
  12779,  6.389500000E-01, -4.884374887E-02
  12780,  6.390000000E-01, -4.884374887E-02
  12781,  6.390500000E-01, -4.893749952E-02
  12782,  6.391000000E-01, -4.881250113E-02
  12783,  6.391500000E-01, -4.890625179E-02
  12784,  6.392000000E-01, -4.887500033E-02
  12785,  6.392500000E-01, -4.884374887E-02
  12786,  6.393000000E-01, -4.890625179E-02
  12787,  6.393500000E-01, -4.896875098E-02
  12788,  6.394000000E-01, -4.896875098E-02
  12789,  6.394500000E-01, -4.896875098E-02
  12790,  6.395000000E-01, -4.896875098E-02
  12791,  6.395500000E-01, -4.896875098E-02
  12792,  6.396000000E-01, -4.896875098E-02
  12793,  6.396500000E-01, -4.893749952E-02
  12794,  6.397000000E-01, -4.896875098E-02
  12795,  6.397500000E-01, -4.899999872E-02
  12796,  6.398000000E-01, -4.899999872E-02
  12797,  6.398500000E-01, -4.899999872E-02
  12798,  6.399000000E-01, -4.896875098E-02
  12799,  6.399500000E-01, -4.903125018E-02
  12800,  6.400000000E-01, -4.915624857E-02
  12801,  6.400500000E-01, -4.903125018E-02
  12802,  6.401000000E-01, -4.906250164E-02
  12803,  6.401500000E-01, -4.899999872E-02
  12804,  6.402000000E-01, -4.915624857E-02
  12805,  6.402500000E-01, -4.918750003E-02
  12806,  6.403000000E-01, -4.903125018E-02
  12807,  6.403500000E-01, -4.906250164E-02
  12808,  6.404000000E-01, -4.903125018E-02
  12809,  6.404500000E-01, -4.903125018E-02
  12810,  6.405000000E-01, -4.918750003E-02
  12811,  6.405500000E-01, -4.909374937E-02
  12812,  6.406000000E-01, -4.906250164E-02
  12813,  6.406500000E-01, -4.921875149E-02
  12814,  6.407000000E-01, -4.906250164E-02
  12815,  6.407500000E-01, -4.909374937E-02
  12816,  6.408000000E-01, -4.921875149E-02
  12817,  6.408500000E-01, -4.906250164E-02
  12818,  6.409000000E-01, -4.906250164E-02
  12819,  6.409500000E-01, -4.909374937E-02
  12820,  6.410000000E-01, -4.915624857E-02
  12821,  6.410500000E-01, -4.921875149E-02
  12822,  6.411000000E-01, -4.912500083E-02
  12823,  6.411500000E-01, -4.909374937E-02
  12824,  6.412000000E-01, -4.918750003E-02
  12825,  6.412500000E-01, -4.915624857E-02
  12826,  6.413000000E-01, -4.918750003E-02
  12827,  6.413500000E-01, -4.909374937E-02
  12828,  6.414000000E-01, -4.928125069E-02
  12829,  6.414500000E-01, -4.909374937E-02
  12830,  6.415000000E-01, -4.909374937E-02
  12831,  6.415500000E-01, -4.931249842E-02
  12832,  6.416000000E-01, -4.931249842E-02
  12833,  6.416500000E-01, -4.912500083E-02
  12834,  6.417000000E-01, -4.928125069E-02
  12835,  6.417500000E-01, -4.915624857E-02
  12836,  6.418000000E-01, -4.909374937E-02
  12837,  6.418500000E-01, -4.915624857E-02
  12838,  6.419000000E-01, -4.915624857E-02
  12839,  6.419500000E-01, -4.921875149E-02
  12840,  6.420000000E-01, -4.915624857E-02
  12841,  6.420500000E-01, -4.903125018E-02
  12842,  6.421000000E-01, -4.921875149E-02
  12843,  6.421500000E-01, -4.934374988E-02
  12844,  6.422000000E-01, -4.937500134E-02
  12845,  6.422500000E-01, -4.915624857E-02
  12846,  6.423000000E-01, -4.918750003E-02
  12847,  6.423500000E-01, -4.915624857E-02
  12848,  6.424000000E-01, -4.931249842E-02
  12849,  6.424500000E-01, -4.928125069E-02
  12850,  6.425000000E-01, -4.921875149E-02
  12851,  6.425500000E-01, -4.931249842E-02
  12852,  6.426000000E-01, -4.943750054E-02
  12853,  6.426500000E-01, -4.934374988E-02
  12854,  6.427000000E-01, -4.931249842E-02
  12855,  6.427500000E-01, -4.934374988E-02
  12856,  6.428000000E-01, -4.934374988E-02
  12857,  6.428500000E-01, -4.937500134E-02
  12858,  6.429000000E-01, -4.943750054E-02
  12859,  6.429500000E-01, -4.946874827E-02
  12860,  6.430000000E-01, -4.940624908E-02
  12861,  6.430500000E-01, -4.949999973E-02
  12862,  6.431000000E-01, -4.940624908E-02
  12863,  6.431500000E-01, -4.928125069E-02
  12864,  6.432000000E-01, -4.943750054E-02
  12865,  6.432500000E-01, -4.946874827E-02
  12866,  6.433000000E-01, -4.940624908E-02
  12867,  6.433500000E-01, -4.937500134E-02
  12868,  6.434000000E-01, -4.943750054E-02
  12869,  6.434500000E-01, -4.934374988E-02
  12870,  6.435000000E-01, -4.937500134E-02
  12871,  6.435500000E-01, -4.940624908E-02
  12872,  6.436000000E-01, -4.934374988E-02
  12873,  6.436500000E-01, -4.931249842E-02
  12874,  6.437000000E-01, -4.959375039E-02
  12875,  6.437500000E-01, -4.965624958E-02
  12876,  6.438000000E-01, -4.949999973E-02
  12877,  6.438500000E-01, -4.949999973E-02
  12878,  6.439000000E-01, -4.959375039E-02
  12879,  6.439500000E-01, -4.959375039E-02
  12880,  6.440000000E-01, -4.949999973E-02
  12881,  6.440500000E-01, -4.946874827E-02
  12882,  6.441000000E-01, -4.965624958E-02
  12883,  6.441500000E-01, -4.959375039E-02
  12884,  6.442000000E-01, -4.962500185E-02
  12885,  6.442500000E-01, -4.956249893E-02
  12886,  6.443000000E-01, -4.953125119E-02
  12887,  6.443500000E-01, -4.962500185E-02
  12888,  6.444000000E-01, -4.968750104E-02
  12889,  6.444500000E-01, -4.968750104E-02
  12890,  6.445000000E-01, -4.959375039E-02
  12891,  6.445500000E-01, -4.971874878E-02
  12892,  6.446000000E-01, -4.975000024E-02
  12893,  6.446500000E-01, -4.971874878E-02
  12894,  6.447000000E-01, -4.971874878E-02
  12895,  6.447500000E-01, -4.975000024E-02
  12896,  6.448000000E-01, -4.978125170E-02
  12897,  6.448500000E-01, -4.975000024E-02
  12898,  6.449000000E-01, -4.962500185E-02
  12899,  6.449500000E-01, -4.981249943E-02
  12900,  6.450000000E-01, -4.990625009E-02
  12901,  6.450500000E-01, -4.975000024E-02
  12902,  6.451000000E-01, -4.975000024E-02
  12903,  6.451500000E-01, -4.984375089E-02
  12904,  6.452000000E-01, -4.978125170E-02
  12905,  6.452500000E-01, -4.975000024E-02
  12906,  6.453000000E-01, -4.990625009E-02
  12907,  6.453500000E-01, -4.990625009E-02
  12908,  6.454000000E-01, -4.993750155E-02
  12909,  6.454500000E-01, -4.993750155E-02
  12910,  6.455000000E-01, -4.996874928E-02
  12911,  6.455500000E-01, -4.993750155E-02
  12912,  6.456000000E-01, -4.990625009E-02
  12913,  6.456500000E-01, -4.996874928E-02
  12914,  6.457000000E-01, -4.996874928E-02
  12915,  6.457500000E-01, -4.996874928E-02
  12916,  6.458000000E-01, -5.003124848E-02
  12917,  6.458500000E-01, -5.009375140E-02
  12918,  6.459000000E-01, -4.996874928E-02
  12919,  6.459500000E-01, -4.993750155E-02
  12920,  6.460000000E-01, -5.003124848E-02
  12921,  6.460500000E-01, -5.003124848E-02
  12922,  6.461000000E-01, -4.993750155E-02
  12923,  6.461500000E-01, -5.009375140E-02
  12924,  6.462000000E-01, -5.012499914E-02
  12925,  6.462500000E-01, -5.003124848E-02
  12926,  6.463000000E-01, -5.003124848E-02
  12927,  6.463500000E-01, -5.003124848E-02
  12928,  6.464000000E-01, -5.003124848E-02
  12929,  6.464500000E-01, -5.003124848E-02
  12930,  6.465000000E-01, -5.009375140E-02
  12931,  6.465500000E-01, -5.006249994E-02
  12932,  6.466000000E-01, -5.015625060E-02
  12933,  6.466500000E-01, -5.018749833E-02
  12934,  6.467000000E-01, -5.012499914E-02
  12935,  6.467500000E-01, -5.021874979E-02
  12936,  6.468000000E-01, -5.028124899E-02
  12937,  6.468500000E-01, -5.028124899E-02
  12938,  6.469000000E-01, -5.009375140E-02
  12939,  6.469500000E-01, -5.021874979E-02
  12940,  6.470000000E-01, -5.025000125E-02
  12941,  6.470500000E-01, -5.028124899E-02
  12942,  6.471000000E-01, -5.025000125E-02
  12943,  6.471500000E-01, -5.034374818E-02
  12944,  6.472000000E-01, -5.028124899E-02
  12945,  6.472500000E-01, -5.025000125E-02
  12946,  6.473000000E-01, -5.028124899E-02
  12947,  6.473500000E-01, -5.028124899E-02
  12948,  6.474000000E-01, -5.025000125E-02
  12949,  6.474500000E-01, -5.025000125E-02
  12950,  6.475000000E-01, -5.025000125E-02
  12951,  6.475500000E-01, -5.031250045E-02
  12952,  6.476000000E-01, -5.037499964E-02
